V1	V2.x	V3	V4	V5	grp	DUP	len
9	braker_augustus	intron	9679443	9679631	3937	NO	189
9	braker_augustus	exon	9679632	9680290	3938	NO	659
9	braker_augustus	non_coding	9680291	9698311	3939	NO	18021
9	braker_augustus	exon	9698312	9698344	3940	NO	33
9	braker_augustus	intron	9698345	9699614	3941	NO	1270
9	braker_augustus	exon	9699615	9700048	3942	NO	434
9	braker_augustus	intron	9700049	9701036	3943	NO	988
9	braker_augustus	exon	9701037	9701148	3944	NO	112
9	braker_augustus	intron	9701149	9705717	3945	NO	4569
9	braker_augustus	exon	9705718	9705864	3946	NO	147
9	braker_augustus	intron	9705865	9706162	3947	NO	298
9	braker_augustus	exon	9706163	9706492	3948	NO	330
9	braker_augustus	intron	9706493	9706583	3949	NO	91
9	braker_augustus	exon	9706584	9706701	3950	NO	118
9	braker_augustus	intron	9706702	9706893	3951	NO	192
9	braker_augustus	exon	9706894	9706997	3952	NO	104
9	braker_augustus	intron	9706998	9707210	3953	NO	213
9	braker_augustus	exon	9707211	9707394	3954	NO	184
9	braker_augustus	intron	9707395	9708601	3955	NO	1207
9	braker_augustus	exon	9708602	9708721	3956	NO	120
9	braker_augustus	intron	9708722	9709084	3957	NO	363
9	braker_augustus	exon	9709085	9709193	3958	NO	109
9	braker_augustus	intron	9709194	9709847	3959	NO	654
9	braker_augustus	exon	9709848	9709968	3960	NO	121
9	braker_augustus	non_coding	9709969	9712436	3961	NO	2468
9	braker_augustus	exon	9712437	9712670	3962	NO	234
9	braker_augustus	non_coding	9712671	9728129	3963	NO	15459
9	braker_augustus	exon	9728130	9728249	3964	NO	120
9	braker_augustus	intron	9728250	9729952	3965	NO	1703
9	braker_augustus	exon	9729953	9730105	3966	NO	153
9	braker_augustus	intron	9730106	9730388	3967	NO	283
9	braker_augustus	exon	9730389	9730538	3968	NO	150
9	braker_augustus	intron	9730539	9730842	3969	NO	304
9	braker_augustus	exon	9730843	9731085	3970	NO	243
9	braker_augustus	non_coding	9731086	9733991	3971	NO	2906
9	braker_augustus	exon	9733992	9735404	3972	NO	1413
9	braker_augustus	non_coding	9735405	9736994	3973	NO	1590
9	braker_augustus	exon	9736995	9737849	3974	NO	855
9	braker_augustus	intron	9737850	9738048	3975	NO	199
9	braker_augustus	exon	9738049	9738833	3976	NO	785
9	braker_augustus	intron	9738834	9739051	3977	NO	218
9	braker_augustus	exon	9739052	9739244	3978	NO	193
9	braker_augustus	non_coding	9739245	9745849	3979	NO	6605
9	braker_augustus	exon	9745850	9745903	3980	NO	54
9	braker_augustus	intron	9745904	9747410	3981	NO	1507
9	braker_augustus	exon	9747411	9747557	3982	NO	147
9	braker_augustus	intron	9747558	9748158	3983	NO	601
9	braker_augustus	exon	9748159	9748335	3984	NO	177
9	braker_augustus	intron	9748336	9748689	3985	NO	354
9	braker_augustus	exon	9748690	9748916	3986	NO	227
9	braker_augustus	intron	9748917	9750267	3987	NO	1351
9	braker_augustus	exon	9750268	9750382	3988	NO	115
9	braker_augustus	intron	9750383	9750547	3989	NO	165
9	braker_augustus	exon	9750548	9750709	3990	NO	162
9	braker_augustus	intron	9750710	9751228	3991	NO	519
9	braker_augustus	exon	9751229	9751320	3992	NO	92
9	braker_augustus	intron	9751321	9751611	3993	NO	291
9	braker_augustus	exon	9751612	9751774	3994	NO	163
9	braker_augustus	intron	9751775	9752511	3995	NO	737
9	braker_augustus	exon	9752512	9752748	3996	NO	237
9	braker_augustus	intron	9752749	9753249	3997	NO	501
9	braker_augustus	exon	9753250	9753449	3998	NO	200
9	braker_augustus	intron	9753450	9755280	3999	NO	1831
9	braker_augustus	exon	9755281	9755428	4000	NO	148
9	braker_augustus	intron	9755429	9758159	4001	NO	2731
9	braker_augustus	exon	9758160	9758380	4002	NO	221
9	braker_augustus	intron	9758381	9765525	4003	NO	7145
9	braker_augustus	exon	9765526	9765844	4004	NO	319
9	braker_augustus	intron	9765845	9768898	4005	NO	3054
9	braker_augustus	exon	9768899	9769050	4006	NO	152
9	braker_augustus	intron	9769051	9772276	4007	NO	3226
9	braker_augustus	exon	9772277	9772437	4008	NO	161
9	braker_augustus	intron	9772438	9773983	4009	NO	1546
9	braker_augustus	exon	9773984	9774213	4010	NO	230
9	braker_augustus	non_coding	9774214	9778222	4011	NO	4009
9	braker_augustus	exon	9778223	9778454	4012	NO	232
9	braker_augustus	intron	9778455	9779159	4013	NO	705
9	braker_augustus	exon	9779160	9779278	4014	NO	119
9	braker_augustus	intron	9779279	9779628	4015	NO	350
9	braker_augustus	exon	9779629	9779658	4016	NO	30
9	braker_augustus	non_coding	9779659	9786829	4017	NO	7171
9	braker_augustus	exon	9786830	9786993	4018	NO	164
9	braker_augustus	intron	9786994	9788678	4019	NO	1685
9	braker_augustus	exon	9788679	9788877	4020	NO	199
9	braker_augustus	intron	9788878	9789062	4021	NO	185
9	braker_augustus	exon	9789063	9789214	4022	NO	152
9	braker_augustus	intron	9789215	9798959	4023	NO	9745
9	braker_augustus	exon	9798960	9799084	4024	NO	125
9	braker_augustus	intron	9799085	9799253	4025	NO	169
9	braker_augustus	exon	9799254	9799404	4026	NO	151
9	braker_augustus	intron	9799405	9799680	4027	NO	276
9	braker_augustus	exon	9799681	9799891	4028	NO	211
9	braker_augustus	intron	9799892	9800358	4029	NO	467
9	braker_augustus	exon	9800359	9800447	4030	NO	89
9	braker_augustus	intron	9800448	9800637	4031	NO	190
9	braker_augustus	exon	9800638	9800826	4032	NO	189
9	braker_augustus	intron	9800827	9801088	4033	NO	262
9	braker_augustus	exon	9801089	9801236	4034	NO	148
9	braker_augustus	intron	9801237	9801315	4035	NO	79
9	braker_augustus	exon	9801316	9801488	4036	NO	173
9	braker_augustus	intron	9801489	9802820	4037	NO	1332
9	braker_augustus	exon	9802821	9803144	4038	NO	324
9	braker_augustus	intron	9803145	9804262	4039	NO	1118
9	braker_augustus	exon	9804263	9804526	4040	NO	264
9	braker_augustus	intron	9804527	9806674	4041	NO	2148
9	braker_augustus	exon	9806675	9806835	4042	NO	161
9	braker_augustus	intron	9806836	9810648	4043	NO	3813
9	braker_augustus	exon	9810649	9810689	4044	NO	41
9	braker_augustus	non_coding	9810690	9891419	4045	NO	80730
9	braker_augustus	exon	9891420	9891503	4046	NO	84
9	braker_augustus	intron	9891504	9891690	4047	NO	187
9	braker_augustus	exon	9891691	9892018	4048	NO	328
9	braker_augustus	intron	9892019	9892123	4049	NO	105
9	braker_augustus	exon	9892124	9892285	4050	NO	162
9	braker_augustus	intron	9892286	9894870	4051	NO	2585
9	braker_augustus	exon	9894871	9895475	4052	NO	605
9	braker_augustus	intron	9895476	9896530	4053	NO	1055
9	braker_augustus	exon	9896531	9896653	4054	NO	123
9	braker_augustus	non_coding	9896654	9897332	4055	NO	679
9	braker_augustus	exon	9897333	9897974	4056	NO	642
9	braker_augustus	non_coding	9897975	9898370	4057	NO	396
9	braker_augustus	exon	9898371	9899269	4058	NO	899
9	braker_augustus	intron	9899270	9900338	4059	NO	1069
9	braker_augustus	exon	9900339	9900390	4060	NO	52
9	braker_augustus	non_coding	9900391	9907282	4061	NO	6892
9	braker_augustus	exon	9907283	9907291	4062	NO	9
9	braker_augustus	intron	9907292	9907377	4063	NO	86
9	braker_augustus	exon	9907378	9907603	4064	NO	226
9	braker_augustus	intron	9907604	9907680	4065	NO	77
9	braker_augustus	exon	9907681	9907819	4066	NO	139
9	braker_augustus	intron	9907820	9908144	4067	NO	325
9	braker_augustus	exon	9908145	9908344	4068	NO	200
9	braker_augustus	intron	9908345	9908756	4069	NO	412
9	braker_augustus	exon	9908757	9908902	4070	NO	146
9	braker_augustus	non_coding	9908903	9920267	4071	NO	11365
9	braker_augustus	exon	9920268	9920415	4072	NO	148
9	braker_augustus	intron	9920416	9922031	4073	NO	1616
9	braker_augustus	exon	9922032	9922193	4074	NO	162
9	braker_augustus	intron	9922194	9922282	4075	NO	89
9	braker_augustus	exon	9922283	9922571	4076	NO	289
9	braker_augustus	intron	9922572	9922704	4077	NO	133
9	braker_augustus	exon	9922705	9922748	4078	NO	44
9	braker_augustus	intron	9922749	9925372	4079	NO	2624
9	braker_augustus	exon	9925373	9925461	4080	NO	89
9	braker_augustus	intron	9925462	9925654	4081	NO	193
9	braker_augustus	exon	9925655	9925840	4082	NO	186
9	braker_augustus	intron	9925841	9925918	4083	NO	78
9	braker_augustus	exon	9925919	9926019	4084	NO	101
9	braker_augustus	intron	9926020	9926179	4085	NO	160
9	braker_augustus	exon	9926180	9926428	4086	NO	249
9	braker_augustus	intron	9926429	9926941	4087	NO	513
9	braker_augustus	exon	9926942	9927224	4088	NO	283
9	braker_augustus	intron	9927225	9929136	4089	NO	1912
9	braker_augustus	exon	9929137	9929322	4090	NO	186
9	braker_augustus	intron	9929323	9936930	4091	NO	7608
9	braker_augustus	exon	9936931	9937222	4092	NO	292
9	braker_augustus	intron	9937223	9937635	4093	NO	413
9	braker_augustus	exon	9937636	9937927	4094	NO	292
9	braker_augustus	intron	9937928	9938690	4095	NO	763
9	braker_augustus	exon	9938691	9938826	4096	NO	136
9	braker_augustus	intron	9938827	9939854	4097	NO	1028
9	braker_augustus	exon	9939855	9940065	4098	NO	211
9	braker_augustus	intron	9940066	9943390	4099	NO	3325
9	braker_augustus	exon	9943391	9943734	4100	NO	344
9	braker_augustus	non_coding	9943735	9943792	4101	NO	58
9	braker_augustus	exon	9943793	9944530	4102	NO	738
9	braker_augustus	intron	9944531	9945026	4103	NO	496
9	braker_augustus	exon	9945027	9945257	4104	NO	231
9	braker_augustus	non_coding	9945258	9946021	4105	NO	764
9	braker_augustus	exon	9946022	9946957	4106	NO	936
9	braker_augustus	non_coding	9946958	9947159	4107	NO	202
9	braker_augustus	exon	9947160	9949016	4108	NO	1857
9	braker_augustus	non_coding	9949017	9949237	4109	NO	221
9	braker_augustus	exon	9949238	9949780	4110	NO	543
9	braker_augustus	non_coding	9949781	9950131	4111	NO	351
9	braker_augustus	exon	9950132	9950536	4112	NO	405
9	braker_augustus	non_coding	9950537	9951913	4113	NO	1377
9	braker_augustus	exon	9951914	9951992	4114	NO	79
9	braker_augustus	intron	9951993	9952956	4115	NO	964
9	braker_augustus	exon	9952957	9953147	4116	NO	191
9	braker_augustus	intron	9953148	9953538	4117	NO	391
9	braker_augustus	exon	9953539	9954320	4118	NO	782
9	braker_augustus	intron	9954321	9961151	4119	NO	6831
9	braker_augustus	exon	9961152	9961402	4120	NO	251
9	braker_augustus	intron	9961403	9961475	4121	NO	73
9	braker_augustus	exon	9961476	9961555	4122	NO	80
9	braker_augustus	non_coding	9961556	9980211	4123	NO	18656
9	braker_augustus	exon	9980212	9980418	4124	NO	207
9	braker_augustus	intron	9980419	9980856	4125	NO	438
9	braker_augustus	exon	9980857	9981044	4126	NO	188
9	braker_augustus	intron	9981045	9982383	4127	NO	1339
9	braker_augustus	exon	9982384	9982576	4128	NO	193
9	braker_augustus	intron	9982577	9983898	4129	NO	1322
9	braker_augustus	exon	9983899	9984128	4130	NO	230
9	braker_augustus	intron	9984129	9984217	4131	NO	89
9	braker_augustus	exon	9984218	9984366	4132	NO	149
9	braker_augustus	intron	9984367	9985506	4133	NO	1140
9	braker_augustus	exon	9985507	9985595	4134	NO	89
9	braker_augustus	non_coding	9985596	10004870	4135	NO	19275
9	braker_augustus	exon	10004871	10004957	4136	NO	87
9	braker_augustus	intron	10004958	10005133	4137	NO	176
9	braker_augustus	exon	10005134	10005220	4138	NO	87
9	braker_augustus	intron	10005221	10005486	4139	NO	266
9	braker_augustus	exon	10005487	10005666	4140	NO	180
9	braker_augustus	intron	10005667	10012013	4141	NO	6347
9	braker_augustus	exon	10012014	10012161	4142	NO	148
9	braker_augustus	intron	10012162	10014559	4143	NO	2398
9	braker_augustus	exon	10014560	10014801	4144	NO	242
9	braker_augustus	intron	10014802	10015022	4145	NO	221
9	braker_augustus	exon	10015023	10015061	4146	NO	39
9	braker_augustus	non_coding	10015062	10028502	4147	NO	13441
9	braker_augustus	exon	10028503	10029006	4148	NO	504
9	braker_augustus	non_coding	10029007	10096117	4149	NO	67111
9	braker_augustus	exon	10096118	10096332	4150	NO	215
9	braker_augustus	intron	10096333	10104136	4151	NO	7804
9	braker_augustus	exon	10104137	10104509	4152	NO	373
9	braker_augustus	non_coding	10104510	10104572	4153	NO	63
9	braker_augustus	exon	10104573	10105061	4154	NO	489
9	braker_augustus	intron	10105062	10109596	4155	NO	4535
9	braker_augustus	exon	10109597	10109754	4156	NO	158
9	braker_augustus	intron	10109755	10115318	4157	NO	5564
9	braker_augustus	exon	10115319	10115481	4158	NO	163
9	braker_augustus	intron	10115482	10126913	4159	NO	11432
9	braker_augustus	exon	10126914	10127154	4160	NO	241
9	braker_augustus	intron	10127155	10131772	4161	NO	4618
9	braker_augustus	exon	10131773	10131867	4162	NO	95
9	braker_augustus	intron	10131868	10135130	4163	NO	3263
9	braker_augustus	exon	10135131	10135187	4164	NO	57
9	braker_augustus	intron	10135188	10137442	4165	NO	2255
9	braker_augustus	exon	10137443	10137541	4166	NO	99
9	braker_augustus	intron	10137542	10137643	4167	NO	102
9	braker_augustus	exon	10137644	10137978	4168	NO	335
9	braker_augustus	intron	10137979	10138135	4169	NO	157
9	braker_augustus	exon	10138136	10138337	4170	NO	202
9	braker_augustus	intron	10138338	10138798	4171	NO	461
9	braker_augustus	exon	10138799	10138863	4172	NO	65
9	braker_augustus	intron	10138864	10139210	4173	NO	347
9	braker_augustus	exon	10139211	10139352	4174	NO	142
9	braker_augustus	non_coding	10139353	10144975	4175	NO	5623
9	braker_augustus	exon	10144976	10145208	4176	NO	233
9	braker_augustus	intron	10145209	10145636	4177	NO	428
9	braker_augustus	exon	10145637	10145793	4178	NO	157
9	braker_augustus	intron	10145794	10145999	4179	NO	206
9	braker_augustus	exon	10146000	10146163	4180	NO	164
9	braker_augustus	intron	10146164	10148135	4181	NO	1972
9	braker_augustus	exon	10148136	10148238	4182	NO	103
9	braker_augustus	intron	10148239	10149371	4183	NO	1133
9	braker_augustus	exon	10149372	10149494	4184	NO	123
9	braker_augustus	intron	10149495	10151669	4185	NO	2175
9	braker_augustus	exon	10151670	10151812	4186	NO	143
9	braker_augustus	intron	10151813	10153542	4187	NO	1730
9	braker_augustus	exon	10153543	10153784	4188	NO	242
9	braker_augustus	intron	10153785	10154730	4189	NO	946
9	braker_augustus	exon	10154731	10155610	4190	NO	880
9	braker_augustus	intron	10155611	10161560	4191	NO	5950
9	braker_augustus	exon	10161561	10161714	4192	NO	154
9	braker_augustus	intron	10161715	10162349	4193	NO	635
9	braker_augustus	exon	10162350	10162468	4194	NO	119
9	braker_augustus	intron	10162469	10163219	4195	NO	751
9	braker_augustus	exon	10163220	10163383	4196	NO	164
9	braker_augustus	intron	10163384	10163793	4197	NO	410
9	braker_augustus	exon	10163794	10163984	4198	NO	191
9	braker_augustus	non_coding	10163985	10176694	4199	NO	12710
9	braker_augustus	exon	10176695	10177144	4200	NO	450
9	braker_augustus	non_coding	10177145	10183448	4201	NO	6304
9	braker_augustus	exon	10183449	10183520	4202	NO	72
9	braker_augustus	intron	10183521	10184463	4203	NO	943
9	braker_augustus	exon	10184464	10184628	4204	NO	165
9	braker_augustus	intron	10184629	10185640	4205	NO	1012
9	braker_augustus	exon	10185641	10185830	4206	NO	190
9	braker_augustus	intron	10185831	10188541	4207	NO	2711
9	braker_augustus	exon	10188542	10188712	4208	NO	171
9	braker_augustus	intron	10188713	10188994	4209	NO	282
9	braker_augustus	exon	10188995	10189198	4210	NO	204
9	braker_augustus	intron	10189199	10189527	4211	NO	329
9	braker_augustus	exon	10189528	10189701	4212	NO	174
9	braker_augustus	intron	10189702	10190189	4213	NO	488
9	braker_augustus	exon	10190190	10190397	4214	NO	208
9	braker_augustus	intron	10190398	10190780	4215	NO	383
9	braker_augustus	exon	10190781	10191012	4216	NO	232
9	braker_augustus	intron	10191013	10191321	4217	NO	309
9	braker_augustus	exon	10191322	10191444	4218	NO	123
9	braker_augustus	non_coding	10191445	10198976	4219	NO	7532
9	braker_augustus	exon	10198977	10199972	4220	NO	996
9	braker_augustus	intron	10199973	10200262	4221	NO	290
9	braker_augustus	exon	10200263	10200541	4222	NO	279
9	braker_augustus	non_coding	10200542	10205942	4223	NO	5401
9	braker_augustus	exon	10205943	10206138	4224	NO	196
9	braker_augustus	intron	10206139	10206682	4225	NO	544
9	braker_augustus	exon	10206683	10206867	4226	NO	185
9	braker_augustus	intron	10206868	10207159	4227	NO	292
9	braker_augustus	exon	10207160	10207269	4228	NO	110
9	braker_augustus	intron	10207270	10207676	4229	NO	407
9	braker_augustus	exon	10207677	10207930	4230	NO	254
9	braker_augustus	intron	10207931	10208481	4231	NO	551
9	braker_augustus	exon	10208482	10208676	4232	NO	195
9	braker_augustus	intron	10208677	10209024	4233	NO	348
9	braker_augustus	exon	10209025	10209197	4234	NO	173
9	braker_augustus	intron	10209198	10209370	4235	NO	173
9	braker_augustus	exon	10209371	10209531	4236	NO	161
9	braker_augustus	intron	10209532	10209771	4237	NO	240
9	braker_augustus	exon	10209772	10210003	4238	NO	232
9	braker_augustus	intron	10210004	10210624	4239	NO	621
9	braker_augustus	exon	10210625	10211106	4240	NO	482
9	braker_augustus	intron	10211107	10211213	4241	NO	107
9	braker_augustus	exon	10211214	10211277	4242	NO	64
9	braker_augustus	non_coding	10211278	10236863	4243	NO	25586
9	braker_augustus	exon	10236864	10237881	4244	NO	1018
9	braker_augustus	intron	10237882	10238966	4245	NO	1085
9	braker_augustus	exon	10238967	10239167	4246	NO	201
9	braker_augustus	intron	10239168	10239472	4247	NO	305
9	braker_augustus	exon	10239473	10239592	4248	NO	120
9	braker_augustus	intron	10239593	10241471	4249	NO	1879
9	braker_augustus	exon	10241472	10241698	4250	NO	227
9	braker_augustus	non_coding	10241699	10249674	4251	NO	7976
9	braker_augustus	exon	10249675	10249814	4252	NO	140
9	braker_augustus	intron	10249815	10250356	4253	NO	542
9	braker_augustus	exon	10250357	10250611	4254	NO	255
9	braker_augustus	intron	10250612	10250701	4255	NO	90
9	braker_augustus	exon	10250702	10250887	4256	NO	186
9	braker_augustus	intron	10250888	10251732	4257	NO	845
9	braker_augustus	exon	10251733	10251799	4258	NO	67
9	braker_augustus	intron	10251800	10251969	4259	NO	170
9	braker_augustus	exon	10251970	10252162	4260	NO	193
9	braker_augustus	intron	10252163	10252242	4261	NO	80
9	braker_augustus	exon	10252243	10252331	4262	NO	89
9	braker_augustus	intron	10252332	10252699	4263	NO	368
9	braker_augustus	exon	10252700	10252841	4264	NO	142
9	braker_augustus	intron	10252842	10253315	4265	NO	474
9	braker_augustus	exon	10253316	10253641	4266	NO	326
9	braker_augustus	intron	10253642	10254362	4267	NO	721
9	braker_augustus	exon	10254363	10254503	4268	NO	141
9	braker_augustus	intron	10254504	10254814	4269	NO	311
9	braker_augustus	exon	10254815	10255018	4270	NO	204
9	braker_augustus	intron	10255019	10255561	4271	NO	543
9	braker_augustus	exon	10255562	10255849	4272	NO	288
9	braker_augustus	intron	10255850	10256049	4273	NO	200
9	braker_augustus	exon	10256050	10256163	4274	NO	114
9	braker_augustus	intron	10256164	10256268	4275	NO	105
9	braker_augustus	exon	10256269	10256412	4276	NO	144
9	braker_augustus	intron	10256413	10256687	4277	NO	275
9	braker_augustus	exon	10256688	10256815	4278	NO	128
9	braker_augustus	intron	10256816	10263408	4279	NO	6593
9	braker_augustus	exon	10263409	10263484	4280	NO	76
9	braker_augustus	non_coding	10263485	10268745	4281	NO	5261
9	braker_augustus	exon	10268746	10269213	4282	NO	468
9	braker_augustus	non_coding	10269214	10275910	4283	NO	6697
9	braker_augustus	exon	10275911	10276016	4284	NO	106
9	braker_augustus	intron	10276017	10277601	4285	NO	1585
9	braker_augustus	exon	10277602	10280702	4286	NO	3101
9	braker_augustus	non_coding	10280703	10291137	4287	NO	10435
9	braker_augustus	exon	10291138	10291366	4288	NO	229
9	braker_augustus	intron	10291367	10291890	4289	NO	524
9	braker_augustus	exon	10291891	10292465	4290	NO	575
9	braker_augustus	non_coding	10292466	10302985	4291	NO	10520
9	braker_augustus	exon	10302986	10303146	4292	NO	161
9	braker_augustus	intron	10303147	10306210	4293	NO	3064
9	braker_augustus	exon	10306211	10306372	4294	NO	162
9	braker_augustus	intron	10306373	10309455	4295	NO	3083
9	braker_augustus	exon	10309456	10309510	4296	NO	55
9	braker_augustus	non_coding	10309511	10314395	4297	NO	4885
9	braker_augustus	exon	10314396	10314496	4298	NO	101
9	braker_augustus	intron	10314497	10314580	4299	NO	84
9	braker_augustus	exon	10314581	10314695	4300	NO	115
9	braker_augustus	intron	10314696	10315148	4301	NO	453
9	braker_augustus	exon	10315149	10315294	4302	NO	146
9	braker_augustus	intron	10315295	10315690	4303	NO	396
9	braker_augustus	exon	10315691	10315806	4304	NO	116
9	braker_augustus	intron	10315807	10316395	4305	NO	589
9	braker_augustus	exon	10316396	10316573	4306	NO	178
9	braker_augustus	intron	10316574	10316732	4307	NO	159
9	braker_augustus	exon	10316733	10316886	4308	NO	154
9	braker_augustus	intron	10316887	10317012	4309	NO	126
9	braker_augustus	exon	10317013	10317201	4310	NO	189
9	braker_augustus	intron	10317202	10317303	4311	NO	102
9	braker_augustus	exon	10317304	10317438	4312	NO	135
9	braker_augustus	non_coding	10317439	10321399	4313	NO	3961
9	braker_augustus	exon	10321400	10321541	4314	NO	142
9	braker_augustus	intron	10321542	10321635	4315	NO	94
9	braker_augustus	exon	10321636	10321837	4316	NO	202
9	braker_augustus	intron	10321838	10322090	4317	NO	253
9	braker_augustus	exon	10322091	10322315	4318	NO	225
9	braker_augustus	intron	10322316	10322616	4319	NO	301
9	braker_augustus	exon	10322617	10322686	4320	NO	70
9	braker_augustus	intron	10322687	10323010	4321	NO	324
9	braker_augustus	exon	10323011	10323193	4322	NO	183
9	braker_augustus	intron	10323194	10323923	4323	NO	730
9	braker_augustus	exon	10323924	10324065	4324	NO	142
9	braker_augustus	intron	10324066	10324935	4325	NO	870
9	braker_augustus	exon	10324936	10325099	4326	NO	164
9	braker_augustus	intron	10325100	10326512	4327	NO	1413
9	braker_augustus	exon	10326513	10326647	4328	NO	135
9	braker_augustus	intron	10326648	10327614	4329	NO	967
9	braker_augustus	exon	10327615	10327758	4330	NO	144
9	braker_augustus	intron	10327759	10328865	4331	NO	1107
9	braker_augustus	exon	10328866	10329054	4332	NO	189
9	braker_augustus	intron	10329055	10329572	4333	NO	518
9	braker_augustus	exon	10329573	10329681	4334	NO	109
9	braker_augustus	intron	10329682	10330201	4335	NO	520
9	braker_augustus	exon	10330202	10330379	4336	NO	178
9	braker_augustus	intron	10330380	10330813	4337	NO	434
9	braker_augustus	exon	10330814	10330968	4338	NO	155
9	braker_augustus	intron	10330969	10331189	4339	NO	221
9	braker_augustus	exon	10331190	10331394	4340	NO	205
9	braker_augustus	intron	10331395	10331726	4341	NO	332
9	braker_augustus	exon	10331727	10332010	4342	NO	284
9	braker_augustus	non_coding	10332011	10333467	4343	NO	1457
9	braker_augustus	exon	10333468	10333689	4344	NO	222
9	braker_augustus	intron	10333690	10333773	4345	NO	84
9	braker_augustus	exon	10333774	10334020	4346	NO	247
9	braker_augustus	intron	10334021	10334172	4347	NO	152
9	braker_augustus	exon	10334173	10334348	4348	NO	176
9	braker_augustus	intron	10334349	10334632	4349	NO	284
9	braker_augustus	exon	10334633	10334818	4350	NO	186
9	braker_augustus	intron	10334819	10335674	4351	NO	856
9	braker_augustus	exon	10335675	10335860	4352	NO	186
9	braker_augustus	intron	10335861	10335949	4353	NO	89
9	braker_augustus	exon	10335950	10336066	4354	NO	117
9	braker_augustus	intron	10336067	10336146	4355	NO	80
9	braker_augustus	exon	10336147	10336299	4356	NO	153
9	braker_augustus	intron	10336300	10336478	4357	NO	179
9	braker_augustus	exon	10336479	10336649	4358	NO	171
9	braker_augustus	non_coding	10336650	10342685	4359	NO	6036
9	braker_augustus	exon	10342686	10342766	4360	NO	81
9	braker_augustus	intron	10342767	10343094	4361	NO	328
9	braker_augustus	exon	10343095	10343364	4362	NO	270
9	braker_augustus	intron	10343365	10343438	4363	NO	74
9	braker_augustus	exon	10343439	10343745	4364	NO	307
9	braker_augustus	intron	10343746	10344318	4365	NO	573
9	braker_augustus	exon	10344319	10344610	4366	NO	292
9	braker_augustus	intron	10344611	10344829	4367	NO	219
9	braker_augustus	exon	10344830	10348257	4368	NO	3428
9	braker_augustus	intron	10348258	10348346	4369	NO	89
9	braker_augustus	exon	10348347	10348538	4370	NO	192
9	braker_augustus	intron	10348539	10348670	4371	NO	132
9	braker_augustus	exon	10348671	10349803	4372	NO	1133
9	braker_augustus	non_coding	10349804	10354113	4373	NO	4310
9	braker_augustus	exon	10354114	10354278	4374	NO	165
9	braker_augustus	intron	10354279	10354982	4375	NO	704
9	braker_augustus	exon	10354983	10355247	4376	NO	265
9	braker_augustus	intron	10355248	10355592	4377	NO	345
9	braker_augustus	exon	10355593	10355751	4378	NO	159
9	braker_augustus	intron	10355752	10356004	4379	NO	253
9	braker_augustus	exon	10356005	10356198	4380	NO	194
9	braker_augustus	intron	10356199	10358121	4381	NO	1923
9	braker_augustus	exon	10358122	10358469	4382	NO	348
9	braker_augustus	intron	10358470	10358837	4383	NO	368
9	braker_augustus	exon	10358838	10358928	4384	NO	91
9	braker_augustus	intron	10358929	10359499	4385	NO	571
9	braker_augustus	exon	10359500	10359654	4386	NO	155
9	braker_augustus	intron	10359655	10359997	4387	NO	343
9	braker_augustus	exon	10359998	10360134	4388	NO	137
9	braker_augustus	intron	10360135	10365352	4389	NO	5218
9	braker_augustus	exon	10365353	10365413	4390	NO	61
9	braker_augustus	non_coding	10365414	10370449	4391	NO	5036
9	braker_augustus	exon	10370450	10370602	4392	NO	153
9	braker_augustus	intron	10370603	10371259	4393	NO	657
9	braker_augustus	exon	10371260	10371362	4394	NO	103
9	braker_augustus	intron	10371363	10371580	4395	NO	218
9	braker_augustus	exon	10371581	10371825	4396	NO	245
9	braker_augustus	intron	10371826	10372017	4397	NO	192
9	braker_augustus	exon	10372018	10372214	4398	NO	197
9	braker_augustus	intron	10372215	10372709	4399	NO	495
9	braker_augustus	exon	10372710	10372904	4400	NO	195
9	braker_augustus	intron	10372905	10373297	4401	NO	393
9	braker_augustus	exon	10373298	10373373	4402	NO	76
9	braker_augustus	intron	10373374	10373898	4403	NO	525
9	braker_augustus	exon	10373899	10374079	4404	NO	181
9	braker_augustus	intron	10374080	10374578	4405	NO	499
9	braker_augustus	exon	10374579	10374688	4406	NO	110
9	braker_augustus	intron	10374689	10374985	4407	NO	297
9	braker_augustus	exon	10374986	10375030	4408	NO	45
9	braker_augustus	intron	10375031	10382773	4409	NO	7743
9	braker_augustus	exon	10382774	10382929	4410	NO	156
9	braker_augustus	intron	10382930	10385472	4411	NO	2543
9	braker_augustus	exon	10385473	10385642	4412	NO	170
9	braker_augustus	intron	10385643	10385715	4413	NO	73
9	braker_augustus	exon	10385716	10385996	4414	NO	281
9	braker_augustus	non_coding	10385997	10421243	4415	NO	35247
9	braker_augustus	exon	10421244	10422953	4416	NO	1710
9	braker_augustus	non_coding	10422954	10455105	4417	NO	32152
9	braker_augustus	exon	10455106	10455369	4418	NO	264
9	braker_augustus	non_coding	10455370	10455603	4419	NO	234
9	braker_augustus	exon	10455604	10455649	4420	NO	46
9	braker_augustus	intron	10455650	10459616	4421	NO	3967
9	braker_augustus	exon	10459617	10459803	4422	NO	187
9	braker_augustus	intron	10459804	10461285	4423	NO	1482
9	braker_augustus	exon	10461286	10461877	4424	NO	592
9	braker_augustus	intron	10461878	10462075	4425	NO	198
9	braker_augustus	exon	10462076	10462201	4426	NO	126
9	braker_augustus	intron	10462202	10462515	4427	NO	314
9	braker_augustus	exon	10462516	10462597	4428	NO	82
