method	sit_uid	sit_name	year	count	count_per_1000m	observed_density_km2
Transect segment	37	Lammakulla Mellangård	2022	1	7.30478704508721	1460.957409017442
Transect segment	37	Lammakulla Mellangård	2013	1	5.90679669025258	1181.359338050516
Transect segment	37	Lammakulla Mellangård	2016	3	17.7203900707578	3544.07801415156
Transect segment	37	Lammakulla Mellangård	2010	1	3.47693105249117	695.386210498234
Transect segment	37	Lammakulla Mellangård	2014	1	3.47693105249117	695.386210498234
Transect segment	37	Lammakulla Mellangård	2015	1	3.47693105249117	695.386210498234
Transect segment	37	Lammakulla Mellangård	2016	1	3.47693105249117	695.386210498234
Transect segment	37	Lammakulla Mellangård	2017	2	6.95386210498233	1390.772420996466
Transect segment	37	Lammakulla Mellangård	2019	1	3.47693105249117	695.386210498234
Transect segment	37	Lammakulla Mellangård	2015	1	10.9270357938471	2185.40715876942
Transect segment	37	Lammakulla Mellangård	2016	2	21.8540715876942	4370.81431753884
Transect segment	37	Lammakulla Mellangård	2017	2	21.8540715876942	4370.81431753884
Transect segment	37	Lammakulla Mellangård	2017	2	21.8540715876942	4370.81431753884
Transect segment	37	Lammakulla Mellangård	2018	5	54.6351789692355	10927.035793847099
Transect segment	37	Lammakulla Mellangård	2018	1	10.9270357938471	2185.40715876942
Transect segment	37	Lammakulla Mellangård	2014	2	14.9191550227114	2983.83100454228
Transect segment	37	Lammakulla Mellangård	2016	3	22.3787325340671	4475.746506813421
Transect segment	37	Lammakulla Mellangård	2017	1	7.45957751135568	1491.915502271136
Transect segment	37	Lammakulla Mellangård	2018	2	14.9191550227114	2983.83100454228
Transect segment	37	Lammakulla Mellangård	2013	1	4.31493520519574	862.9870410391479
Transect segment	37	Lammakulla Mellangård	2013	2	8.62987041039148	1725.9740820782959
Transect segment	37	Lammakulla Mellangård	2013	2	8.62987041039148	1725.9740820782959
Transect segment	37	Lammakulla Mellangård	2014	2	8.62987041039148	1725.9740820782959
Transect segment	37	Lammakulla Mellangård	2015	1	4.31493520519574	862.9870410391479
Transect segment	37	Lammakulla Mellangård	2016	3	12.9448056155872	2588.96112311744
Transect segment	37	Lammakulla Mellangård	2017	1	4.31493520519574	862.9870410391479
Transect segment	37	Lammakulla Mellangård	2018	2	8.62987041039148	1725.9740820782959
Transect segment	37	Lammakulla Mellangård	2018	2	8.62987041039148	1725.9740820782959
Transect segment	37	Lammakulla Mellangård	2019	1	4.31493520519574	862.9870410391479
Transect segment	37	Lammakulla Mellangård	2021	1	4.31493520519574	862.9870410391479
Transect segment	37	Lammakulla Mellangård	2022	1	4.31493520519574	862.9870410391479
Transect segment	37	Lammakulla Mellangård	2013	1	5.31452497551955	1062.90499510391
Transect segment	37	Lammakulla Mellangård	2016	1	5.31452497551955	1062.90499510391
Transect segment	37	Lammakulla Mellangård	2019	1	5.31452497551955	1062.90499510391
Transect segment	37	Lammakulla Mellangård	2022	1	5.31452497551955	1062.90499510391
Transect segment	37	Lammakulla Mellangård	2015	1	4.06097996619287	812.195993238574
Transect segment	37	Lammakulla Mellangård	2016	1	4.06097996619287	812.195993238574
Transect segment	45	Rone Domerarve	2012	1	2.11684767437604	423.369534875208
Transect segment	45	Rone Domerarve	2012	2	4.23369534875208	846.739069750416
Transect segment	45	Rone Domerarve	2013	1	3.79559081299536	759.118162599072
Transect segment	45	Rone Domerarve	2015	1	3.79559081299536	759.118162599072
Transect segment	51	Bildstenar, Ängegård Buttle	2018	1	5.8238964099175	1164.7792819835001
Transect segment	51	Bildstenar, Ängegård Buttle	2021	1	8.0456156650189	1609.12313300378
Transect segment	56	Mallgårds Klint	2016	1	4.11205390024037	822.410780048074
Transect segment	56	Mallgårds Klint	2010	1	4.82439273941306	964.878547882612
Transect segment	56	Mallgårds Klint	2014	1	4.82439273941306	964.878547882612
Transect segment	57	Russparkens vinterhage	2022	1	3.96802626924354	793.605253848708
Transect segment	57	Russparkens vinterhage	2022	3	13.8226274721505	2764.5254944301
Transect segment	57	Russparkens vinterhage	2022	1	2.82527576739574	565.055153479148
Transect segment	57	Russparkens vinterhage	2022	1	3.26687118282572	653.374236565144
Transect segment	57	Russparkens vinterhage	2022	1	3.70444274973898	740.888549947796
Transect segment	57	Russparkens vinterhage	2022	1	7.36385400203513	1472.770800407026
Transect segment	57	Russparkens vinterhage	2022	2	11.8704811593835	2374.0962318767
Transect segment	61	Svalsjö	2010	1	3.69540185174732	739.080370349464
Transect segment	61	Svalsjö	2013	2	7.39080370349464	1478.160740698928
Transect segment	61	Svalsjö	2010	3	5.51772784806379	1103.5455696127578
Transect segment	61	Svalsjö	2012	1	1.83924261602126	367.848523204252
Transect segment	61	Svalsjö	2010	1	1.69238841632116	338.477683264232
Transect segment	61	Svalsjö	2012	1	1.69238841632116	338.477683264232
Transect segment	61	Svalsjö	2014	2	3.38477683264231	676.955366528462
Transect segment	61	Svalsjö	2011	2	5.52208657980274	1104.417315960548
Transect segment	61	Svalsjö	2012	1	2.76104328990137	552.208657980274
Transect segment	61	Svalsjö	2013	1	2.76104328990137	552.208657980274
Transect segment	61	Svalsjö	2013	1	2.76104328990137	552.208657980274
Transect segment	61	Svalsjö	2010	3	15.2212147720052	3044.2429544010397
Transect segment	61	Svalsjö	2011	2	10.1474765146701	2029.49530293402
Transect segment	61	Svalsjö	2011	2	10.1474765146701	2029.49530293402
Transect segment	61	Svalsjö	2012	1	5.07373825733506	1014.7476514670119
Transect segment	61	Svalsjö	2014	2	10.1474765146701	2029.49530293402
Transect segment	61	Svalsjö	2011	1	4.54000717884445	908.0014357688899
Transect segment	61	Svalsjö	2011	1	4.54000717884445	908.0014357688899
Transect segment	61	Svalsjö	2012	2	9.08001435768889	1816.002871537778
Transect segment	61	Svalsjö	2014	1	4.54000717884445	908.0014357688899
Transect segment	61	Svalsjö	2010	1	3.79862580136597	759.725160273194
Transect segment	61	Svalsjö	2011	2	7.59725160273193	1519.4503205463861
Transect segment	61	Svalsjö	2012	1	3.79862580136597	759.725160273194
Transect segment	61	Svalsjö	2013	3	11.3958774040979	2279.17548081958
Transect segment	61	Svalsjö	2011	1	1.40004256926451	280.008513852902
Transect segment	63	Trunelän, Maglehem	2010	1	3.39989621204137	679.979242408274
Transect segment	63	Trunelän, Maglehem	2011	2	6.79979242408274	1359.958484816548
Transect segment	63	Trunelän, Maglehem	2012	1	3.39989621204137	679.979242408274
Transect segment	63	Trunelän, Maglehem	2012	1	3.39989621204137	679.979242408274
Transect segment	63	Trunelän, Maglehem	2013	1	3.39989621204137	679.979242408274
Transect segment	63	Trunelän, Maglehem	2014	4	13.5995848481655	2719.9169696331
Transect segment	63	Trunelän, Maglehem	2015	2	6.79979242408274	1359.958484816548
Transect segment	63	Trunelän, Maglehem	2016	3	10.1996886361241	2039.9377272248198
Transect segment	63	Trunelän, Maglehem	2016	1	3.39989621204137	679.979242408274
Transect segment	63	Trunelän, Maglehem	2017	4	13.5995848481655	2719.9169696331
Transect segment	63	Trunelän, Maglehem	2017	3	10.1996886361241	2039.9377272248198
Transect segment	63	Trunelän, Maglehem	2018	4	13.5995848481655	2719.9169696331
Transect segment	63	Trunelän, Maglehem	2022	1	3.39989621204137	679.979242408274
Transect segment	63	Trunelän, Maglehem	2023	4	13.5995848481655	2719.9169696331
Transect segment	63	Trunelän, Maglehem	2010	1	5.1521088571276	1030.42177142552
Transect segment	63	Trunelän, Maglehem	2010	2	10.3042177142552	2060.84354285104
Transect segment	63	Trunelän, Maglehem	2013	1	5.1521088571276	1030.42177142552
Transect segment	63	Trunelän, Maglehem	2013	2	10.3042177142552	2060.84354285104
Transect segment	63	Trunelän, Maglehem	2013	1	5.1521088571276	1030.42177142552
Transect segment	63	Trunelän, Maglehem	2015	1	5.1521088571276	1030.42177142552
Transect segment	63	Trunelän, Maglehem	2017	4	20.6084354285104	4121.68708570208
Transect segment	63	Trunelän, Maglehem	2017	1	5.1521088571276	1030.42177142552
Transect segment	63	Trunelän, Maglehem	2022	1	5.1521088571276	1030.42177142552
Transect segment	63	Trunelän, Maglehem	2023	4	20.6084354285104	4121.68708570208
Transect segment	63	Trunelän, Maglehem	2010	3	16.2244916592852	3244.89833185704
Transect segment	63	Trunelän, Maglehem	2013	1	5.4081638864284	1081.63277728568
Transect segment	63	Trunelän, Maglehem	2013	1	5.4081638864284	1081.63277728568
Transect segment	63	Trunelän, Maglehem	2014	2	10.8163277728568	2163.26555457136
Transect segment	63	Trunelän, Maglehem	2014	1	5.4081638864284	1081.63277728568
Transect segment	63	Trunelän, Maglehem	2015	1	5.4081638864284	1081.63277728568
Transect segment	63	Trunelän, Maglehem	2017	3	16.2244916592852	3244.89833185704
Transect segment	63	Trunelän, Maglehem	2018	1	5.4081638864284	1081.63277728568
Transect segment	63	Trunelän, Maglehem	2022	1	5.4081638864284	1081.63277728568
Transect segment	63	Trunelän, Maglehem	2022	1	5.4081638864284	1081.63277728568
Transect segment	63	Trunelän, Maglehem	2023	3	16.2244916592852	3244.89833185704
Transect segment	63	Trunelän, Maglehem	2010	1	2.57687035304652	515.374070609304
Transect segment	63	Trunelän, Maglehem	2011	3	7.73061105913956	1546.122211827912
Transect segment	63	Trunelän, Maglehem	2013	4	10.3074814121861	2061.49628243722
Transect segment	63	Trunelän, Maglehem	2014	5	12.8843517652326	2576.87035304652
Transect segment	63	Trunelän, Maglehem	2015	1	2.57687035304652	515.374070609304
Transect segment	63	Trunelän, Maglehem	2015	1	2.57687035304652	515.374070609304
Transect segment	63	Trunelän, Maglehem	2015	3	7.73061105913956	1546.122211827912
Transect segment	63	Trunelän, Maglehem	2017	2	5.15374070609304	1030.748141218608
Transect segment	63	Trunelän, Maglehem	2017	3	7.73061105913956	1546.122211827912
Transect segment	63	Trunelän, Maglehem	2017	1	2.57687035304652	515.374070609304
Transect segment	63	Trunelän, Maglehem	2018	4	10.3074814121861	2061.49628243722
Transect segment	63	Trunelän, Maglehem	2020	1	2.57687035304652	515.374070609304
Transect segment	63	Trunelän, Maglehem	2022	1	2.57687035304652	515.374070609304
Transect segment	63	Trunelän, Maglehem	2022	2	5.15374070609304	1030.748141218608
Transect segment	63	Trunelän, Maglehem	2023	6	15.4612221182791	3092.24442365582
Transect segment	63	Trunelän, Maglehem	2010	1	3.6791571312032	735.83142624064
Transect segment	63	Trunelän, Maglehem	2017	1	3.6791571312032	735.83142624064
Transect segment	63	Trunelän, Maglehem	2023	1	3.6791571312032	735.83142624064
Transect segment	63	Trunelän, Maglehem	2010	1	2.52207147372904	504.414294745808
Transect segment	63	Trunelän, Maglehem	2013	2	5.04414294745809	1008.8285894916179
Transect segment	63	Trunelän, Maglehem	2014	1	2.52207147372904	504.414294745808
Transect segment	63	Trunelän, Maglehem	2015	1	2.52207147372904	504.414294745808
Transect segment	63	Trunelän, Maglehem	2015	1	2.52207147372904	504.414294745808
Transect segment	63	Trunelän, Maglehem	2017	3	7.56621442118714	1513.242884237428
Transect segment	63	Trunelän, Maglehem	2017	2	5.04414294745809	1008.8285894916179
Transect segment	63	Trunelän, Maglehem	2018	1	2.52207147372904	504.414294745808
Transect segment	63	Trunelän, Maglehem	2020	1	2.52207147372904	504.414294745808
Transect segment	63	Trunelän, Maglehem	2022	1	2.52207147372904	504.414294745808
Transect segment	74	Snogehall	2018	1	6.46624700927	1293.249401854
Transect segment	76	Linjevägen pkt 13 - slinga	2011	1	4.63069896925114	926.1397938502281
Transect segment	76	Linjevägen pkt 13 - slinga	2012	1	4.63069896925114	926.1397938502281
Transect segment	76	Linjevägen pkt 13 - slinga	2013	1	4.63069896925114	926.1397938502281
Transect segment	76	Linjevägen pkt 13 - slinga	2014	1	5.10276257958549	1020.552515917098
Transect segment	107	Hällen, Angelbos	2013	1	4.8747749221503	974.9549844300599
Transect segment	107	Hällen, Angelbos	2013	1	3.74308667952823	748.617335905646
Transect segment	107	Hällen, Angelbos	2013	5	10.6624394617441	2132.48789234882
Transect segment	107	Hällen, Angelbos	2013	2	5.88140803599521	1176.281607199042
Transect segment	110	Nymans Fröjel - slinga	2011	2	4.89778366585018	979.556733170036
Transect segment	110	Nymans Fröjel - slinga	2011	1	2.44889183292509	489.778366585018
Transect segment	110	Nymans Fröjel - slinga	2013	1	2.44889183292509	489.778366585018
Transect segment	110	Nymans Fröjel - slinga	2011	2	8.94353857058434	1788.7077141168681
Transect segment	110	Nymans Fröjel - slinga	2010	2	12.5899649699402	2517.99299398804
Transect segment	110	Nymans Fröjel - slinga	2011	4	25.1799299398805	5035.9859879761
Transect segment	110	Nymans Fröjel - slinga	2016	1	6.29498248497012	1258.996496994024
Transect segment	111	Slite motionsslinga	2011	1	7.01819658540204	1403.639317080408
Transect segment	111	Slite motionsslinga	2013	1	4.76925943938417	953.851887876834
Transect segment	111	Slite motionsslinga	2016	2	9.53851887876833	1907.7037757536662
Transect segment	111	Slite motionsslinga	2017	1	4.76925943938417	953.851887876834
Transect segment	111	Slite motionsslinga	2010	1	4.32864271416873	865.7285428337459
Transect segment	111	Slite motionsslinga	2013	1	4.32864271416873	865.7285428337459
Transect segment	111	Slite motionsslinga	2014	1	4.32864271416873	865.7285428337459
Transect segment	111	Slite motionsslinga	2015	2	8.65728542833745	1731.4570856674902
Transect segment	111	Slite motionsslinga	2015	2	8.65728542833745	1731.4570856674902
Transect segment	111	Slite motionsslinga	2016	1	4.32864271416873	865.7285428337459
Transect segment	111	Slite motionsslinga	2019	1	4.32864271416873	865.7285428337459
Transect segment	111	Slite motionsslinga	2010	3	5.36529879910002	1073.059759820004
Transect segment	111	Slite motionsslinga	2011	1	1.78843293303334	357.686586606668
Transect segment	111	Slite motionsslinga	2013	1	1.78843293303334	357.686586606668
Transect segment	111	Slite motionsslinga	2014	1	1.78843293303334	357.686586606668
Transect segment	111	Slite motionsslinga	2016	1	1.78843293303334	357.686586606668
Transect segment	111	Slite motionsslinga	2016	2	3.57686586606668	715.373173213336
Transect segment	111	Slite motionsslinga	2010	2	10.382938140465	2076.587628093
Transect segment	111	Slite motionsslinga	2010	2	10.382938140465	2076.587628093
Transect segment	111	Slite motionsslinga	2012	1	5.19146907023248	1038.293814046496
Transect segment	111	Slite motionsslinga	2015	2	10.382938140465	2076.587628093
Transect segment	113	Grostädeviken	2010	1	10.3498921428498	2069.97842856996
Transect segment	123	Nyckleby Övergård 3	2011	3	5.40743118330178	1081.4862366603559
Transect segment	123	Nyckleby Övergård 3	2010	3	10.0865054666223	2017.3010933244602
Transect segment	123	Nyckleby Övergård 3	2011	4	13.4486739554964	2689.73479109928
Transect segment	123	Nyckleby Övergård 3	2011	2	6.7243369777482	1344.86739554964
Transect segment	123	Nyckleby Övergård 3	2014	5	16.8108424443705	3362.1684888741
Transect segment	123	Nyckleby Övergård 3	2011	5	12.8427434021134	2568.5486804226803
Transect segment	123	Nyckleby Övergård 3	2014	4	10.2741947216908	2054.8389443381598
Transect segment	123	Nyckleby Övergård 3	2010	1	4.17563583390997	835.127166781994
Transect segment	123	Nyckleby Övergård 3	2019	1	4.17563583390997	835.127166781994
Transect segment	123	Nyckleby Övergård 3	2011	1	3.63166079645742	726.332159291484
Transect segment	123	Nyckleby Övergård 3	2011	1	3.63166079645742	726.332159291484
Transect segment	123	Nyckleby Övergård 3	2014	3	10.8949823893723	2178.99647787446
Transect segment	123	Nyckleby Övergård 3	2011	1	2.17308378310081	434.616756620162
Transect segment	123	Nyckleby Övergård 3	2011	2	4.34616756620161	869.233513240322
Transect segment	124	Öventorp, Kvarnängen	2015	1	4.01623161476119	803.246322952238
Transect segment	124	Öventorp, Kvarnängen	2011	2	5.20750585385501	1041.501170771002
Transect segment	124	Öventorp, Kvarnängen	2016	1	13.6337689828708	2726.75379657416
Transect segment	132	Åsnatorp, Närke	2023	1	12.1791581779677	2435.83163559354
Transect segment	132	Åsnatorp, Närke	2022	1	6.46846045859363	1293.692091718726
Transect segment	132	Åsnatorp, Närke	2023	1	2.60026005561788	520.052011123576
Transect segment	132	Åsnatorp, Närke	2011	1	22.7470106749474	4549.40213498948
Transect segment	132	Åsnatorp, Närke	2011	1	22.7470106749474	4549.40213498948
Transect segment	138	Almsjöslingan 2	2011	1	0.503892021999111	100.7784043998222
Transect segment	140	Nackareservatet	2020	1	1.58306125631804	316.612251263608
Transect segment	140	Nackareservatet	2021	1	1.58306125631804	316.612251263608
Transect segment	140	Nackareservatet	2023	1	1.58306125631804	316.612251263608
Transect segment	140	Nackareservatet	2023	2	3.16612251263607	633.224502527214
Transect segment	141	Lillängen	2014	2	18.808801914316	3761.7603828632
Transect segment	141	Lillängen	2014	1	3.79607859814057	759.215719628114
Transect segment	141	Lillängen	2010	1	4.53080235743308	906.160471486616
Transect segment	143	Tumstocksfabriken/Mellösaverken	2010	1	3.44439449172268	688.878898344536
Transect segment	143	Tumstocksfabriken/Mellösaverken	2010	1	2.32217761393165	464.43552278632995
Transect segment	144	Nåsten - Fjärilsstigen	2010	1	5.03900219183246	1007.800438366492
Transect segment	144	Nåsten - Fjärilsstigen	2010	1	5.03900219183246	1007.800438366492
Transect segment	144	Nåsten - Fjärilsstigen	2011	1	5.03900219183246	1007.800438366492
Transect segment	144	Nåsten - Fjärilsstigen	2016	2	10.0780043836649	2015.6008767329802
Transect segment	144	Nåsten - Fjärilsstigen	2017	1	5.03900219183246	1007.800438366492
Transect segment	144	Nåsten - Fjärilsstigen	2018	1	5.03900219183246	1007.800438366492
Transect segment	144	Nåsten - Fjärilsstigen	2019	1	5.03900219183246	1007.800438366492
Transect segment	144	Nåsten - Fjärilsstigen	2020	1	5.03900219183246	1007.800438366492
Transect segment	144	Nåsten - Fjärilsstigen	2020	1	5.03900219183246	1007.800438366492
Transect segment	144	Nåsten - Fjärilsstigen	2021	1	5.03900219183246	1007.800438366492
Transect segment	144	Nåsten - Fjärilsstigen	2022	1	5.03900219183246	1007.800438366492
Transect segment	144	Nåsten - Fjärilsstigen	2023	1	5.03900219183246	1007.800438366492
Transect segment	144	Nåsten - Fjärilsstigen	2010	1	3.07642450266117	615.284900532234
Transect segment	144	Nåsten - Fjärilsstigen	2011	3	9.2292735079835	1845.8547015967
Transect segment	144	Nåsten - Fjärilsstigen	2017	3	9.2292735079835	1845.8547015967
Transect segment	144	Nåsten - Fjärilsstigen	2018	1	3.07642450266117	615.284900532234
Transect segment	144	Nåsten - Fjärilsstigen	2018	5	15.3821225133058	3076.42450266116
Transect segment	144	Nåsten - Fjärilsstigen	2010	5	13.7718136977222	2754.36273954444
Transect segment	144	Nåsten - Fjärilsstigen	2011	1	2.75436273954443	550.8725479088861
Transect segment	144	Nåsten - Fjärilsstigen	2016	2	5.50872547908886	1101.7450958177722
Transect segment	144	Nåsten - Fjärilsstigen	2017	1	2.75436273954443	550.8725479088861
Transect segment	144	Nåsten - Fjärilsstigen	2017	1	2.75436273954443	550.8725479088861
Transect segment	144	Nåsten - Fjärilsstigen	2018	1	2.75436273954443	550.8725479088861
Transect segment	144	Nåsten - Fjärilsstigen	2018	1	2.75436273954443	550.8725479088861
Transect segment	144	Nåsten - Fjärilsstigen	2020	1	2.75436273954443	550.8725479088861
Transect segment	144	Nåsten - Fjärilsstigen	2021	1	2.75436273954443	550.8725479088861
Transect segment	144	Nåsten - Fjärilsstigen	2010	2	8.34845210278954	1669.690420557908
Transect segment	144	Nåsten - Fjärilsstigen	2011	7	29.2195823597634	5843.91647195268
Transect segment	144	Nåsten - Fjärilsstigen	2017	1	4.17422605139477	834.845210278954
Transect segment	144	Nåsten - Fjärilsstigen	2017	1	4.17422605139477	834.845210278954
Transect segment	144	Nåsten - Fjärilsstigen	2017	1	4.17422605139477	834.845210278954
Transect segment	144	Nåsten - Fjärilsstigen	2018	1	4.17422605139477	834.845210278954
Transect segment	144	Nåsten - Fjärilsstigen	2018	1	4.17422605139477	834.845210278954
Transect segment	144	Nåsten - Fjärilsstigen	2019	1	4.17422605139477	834.845210278954
Transect segment	144	Nåsten - Fjärilsstigen	2021	1	4.17422605139477	834.845210278954
Transect segment	144	Nåsten - Fjärilsstigen	2023	1	4.17422605139477	834.845210278954
Transect segment	144	Nåsten - Fjärilsstigen	2010	2	8.83132889051724	1766.265778103448
Transect segment	144	Nåsten - Fjärilsstigen	2011	7	30.9096511168103	6181.93022336206
Transect segment	144	Nåsten - Fjärilsstigen	2016	1	4.41566444525862	883.132889051724
Transect segment	144	Nåsten - Fjärilsstigen	2017	1	4.41566444525862	883.132889051724
Transect segment	144	Nåsten - Fjärilsstigen	2021	1	4.41566444525862	883.132889051724
Transect segment	144	Nåsten - Fjärilsstigen	2022	1	4.41566444525862	883.132889051724
Transect segment	145	Syd Rävsjön, Norrtälje	2010	1	4.98205190639738	996.4103812794759
Transect segment	145	Syd Rävsjön, Norrtälje	2010	1	3.66934060188577	733.868120377154
Transect segment	145	Syd Rävsjön, Norrtälje	2011	1	3.66934060188577	733.868120377154
Transect segment	145	Syd Rävsjön, Norrtälje	2010	1	6.32222806952243	1264.445613904486
Transect segment	145	Syd Rävsjön, Norrtälje	2010	1	7.32314067944168	1464.6281358883361
Transect segment	145	Syd Rävsjön, Norrtälje	2010	1	6.28791937310117	1257.583874620234
Transect segment	148	Snäcktorp- Mellingeholm	2018	1	7.64974560402118	1529.949120804236
Transect segment	148	Snäcktorp- Mellingeholm	2016	1	7.26897884458705	1453.79576891741
Transect segment	148	Snäcktorp- Mellingeholm	2017	1	7.26897884458705	1453.79576891741
Transect segment	148	Snäcktorp- Mellingeholm	2018	1	7.26897884458705	1453.79576891741
Transect segment	148	Snäcktorp- Mellingeholm	2019	1	4.37278972461565	874.55794492313
Transect segment	148	Snäcktorp- Mellingeholm	2014	1	3.44515076170611	689.030152341222
Transect segment	148	Snäcktorp- Mellingeholm	2017	1	3.44515076170611	689.030152341222
Transect segment	148	Snäcktorp- Mellingeholm	2019	1	3.44515076170611	689.030152341222
Transect segment	148	Snäcktorp- Mellingeholm	2014	1	2.8836175037407	576.7235007481399
Transect segment	148	Snäcktorp- Mellingeholm	2011	1	23.4599976959625	4691.9995391925
Transect segment	148	Snäcktorp- Mellingeholm	2013	1	23.4599976959625	4691.9995391925
Transect segment	148	Snäcktorp- Mellingeholm	2017	1	23.4599976959625	4691.9995391925
Transect segment	148	Snäcktorp- Mellingeholm	2018	1	12.7325152313924	2546.50304627848
Transect segment	149	Bullandö	2011	1	12.5437345153275	2508.7469030655
Transect segment	150	Upnäs tomtområde	2011	2	9.33307854899633	1866.615709799266
Transect segment	150	Upnäs tomtområde	2012	3	13.9996178234945	2799.9235646989
Transect segment	150	Upnäs tomtområde	2013	2	9.33307854899633	1866.615709799266
Transect segment	150	Upnäs tomtområde	2014	1	4.66653927449817	933.3078548996341
Transect segment	150	Upnäs tomtområde	2013	1	2.31522508784351	463.045017568702
Transect segment	151	Röcklinge 2:7	2012	2	55.4463535344769	11089.27070689538
Transect segment	153	Skogsmuren, Ramnäs	2011	1	0.920182535248995	184.03650704979898
Transect segment	153	Skogsmuren, Ramnäs	2013	1	0.920182535248995	184.03650704979898
Transect segment	153	Skogsmuren, Ramnäs	2013	3	2.76054760574698	552.109521149396
Transect segment	153	Skogsmuren, Ramnäs	2014	3	2.76054760574698	552.109521149396
Transect segment	153	Skogsmuren, Ramnäs	2014	3	2.76054760574698	552.109521149396
Transect segment	154	Hemdalsvägen	2014	1	4.41243659370178	882.4873187403559
Transect segment	154	Hemdalsvägen	2011	1	2.25078578480556	450.15715696111204
Transect segment	154	Hemdalsvägen	2011	1	2.25078578480556	450.15715696111204
Transect segment	154	Hemdalsvägen	2014	1	2.25078578480556	450.15715696111204
Transect segment	154	Hemdalsvägen	2016	1	2.25078578480556	450.15715696111204
Transect segment	154	Hemdalsvägen	2020	1	2.25078578480556	450.15715696111204
Transect segment	158	Erlanderslingan	2013	1	11.2736285074459	2254.72570148918
Transect segment	158	Erlanderslingan	2013	1	5.30273423475554	1060.5468469511081
Transect segment	178	Djäknabygd, Stenbrohult socken	2012	1	0.159925696464556	31.985139292911203
Transect segment	178	Djäknabygd, Stenbrohult socken	2012	1	0.159925696464556	31.985139292911203
Transect segment	178	Djäknabygd, Stenbrohult socken	2012	1	0.159925696464556	31.985139292911203
Transect segment	178	Djäknabygd, Stenbrohult socken	2013	2	0.319851392929111	63.97027858582221
Transect segment	178	Djäknabygd, Stenbrohult socken	2013	1	0.159925696464556	31.985139292911203
Transect segment	178	Djäknabygd, Stenbrohult socken	2013	1	0.159925696464556	31.985139292911203
Transect segment	178	Djäknabygd, Stenbrohult socken	2016	3	0.479777089393667	95.9554178787334
Transect segment	178	Djäknabygd, Stenbrohult socken	2016	2	0.319851392929111	63.97027858582221
Transect segment	178	Djäknabygd, Stenbrohult socken	2016	2	0.319851392929111	63.97027858582221
Transect segment	178	Djäknabygd, Stenbrohult socken	2016	2	0.319851392929111	63.97027858582221
Transect segment	178	Djäknabygd, Stenbrohult socken	2016	3	0.479777089393667	95.9554178787334
Transect segment	178	Djäknabygd, Stenbrohult socken	2016	2	0.319851392929111	63.97027858582221
Transect segment	178	Djäknabygd, Stenbrohult socken	2016	5	0.799628482322778	159.92569646455559
Transect segment	178	Djäknabygd, Stenbrohult socken	2016	1	0.159925696464556	31.985139292911203
Transect segment	178	Djäknabygd, Stenbrohult socken	2017	2	0.319851392929111	63.97027858582221
Transect segment	178	Djäknabygd, Stenbrohult socken	2017	1	0.159925696464556	31.985139292911203
Transect segment	178	Djäknabygd, Stenbrohult socken	2017	3	0.479777089393667	95.9554178787334
Transect segment	178	Djäknabygd, Stenbrohult socken	2017	1	0.159925696464556	31.985139292911203
Transect segment	178	Djäknabygd, Stenbrohult socken	2017	4	0.639702785858223	127.94055717164461
Transect segment	178	Djäknabygd, Stenbrohult socken	2018	2	0.319851392929111	63.97027858582221
Transect segment	178	Djäknabygd, Stenbrohult socken	2019	1	0.159925696464556	31.985139292911203
Transect segment	178	Djäknabygd, Stenbrohult socken	2019	1	0.159925696464556	31.985139292911203
Transect segment	178	Djäknabygd, Stenbrohult socken	2019	1	0.159925696464556	31.985139292911203
Transect segment	178	Djäknabygd, Stenbrohult socken	2020	1	0.159925696464556	31.985139292911203
Transect segment	185	Visby Kungsladugårdshällarna	2013	1	3.1387976133458	627.75952266916
Transect segment	192	Stora Karsbo	2012	1	8.18067953622874	1636.1359072457478
Transect segment	192	Stora Karsbo	2023	1	8.18067953622874	1636.1359072457478
Transect segment	192	Stora Karsbo	2025	1	8.18067953622874	1636.1359072457478
Transect segment	192	Stora Karsbo	2011	1	5.19706369667801	1039.412739335602
Transect segment	192	Stora Karsbo	2012	1	5.19706369667801	1039.412739335602
Transect segment	192	Stora Karsbo	2016	1	5.19706369667801	1039.412739335602
Transect segment	192	Stora Karsbo	2025	1	5.19706369667801	1039.412739335602
Transect segment	192	Stora Karsbo	2011	1	1.84081765099295	368.16353019858997
Transect segment	192	Stora Karsbo	2011	1	1.84081765099295	368.16353019858997
Transect segment	192	Stora Karsbo	2014	1	1.84081765099295	368.16353019858997
Transect segment	192	Stora Karsbo	2014	2	3.68163530198591	736.327060397182
Transect segment	192	Stora Karsbo	2019	1	1.84081765099295	368.16353019858997
Transect segment	192	Stora Karsbo	2022	1	1.84081765099295	368.16353019858997
Transect segment	192	Stora Karsbo	2023	1	1.84081765099295	368.16353019858997
Transect segment	192	Stora Karsbo	2023	2	3.68163530198591	736.327060397182
Transect segment	192	Stora Karsbo	2023	2	3.68163530198591	736.327060397182
Transect segment	192	Stora Karsbo	2023	1	1.84081765099295	368.16353019858997
Transect segment	192	Stora Karsbo	2024	3	5.52245295297886	1104.490590595772
Transect segment	192	Stora Karsbo	2024	3	5.52245295297886	1104.490590595772
Transect segment	192	Stora Karsbo	2024	1	1.84081765099295	368.16353019858997
Transect segment	192	Stora Karsbo	2025	2	3.68163530198591	736.327060397182
Transect segment	192	Stora Karsbo	2011	1	1.49374044716504	298.748089433008
